2017-10,Klausur im Falltraining,Anfänger,"§§ 303, 22, 23, 223, 224, 20, 230, 323a, 32, 33, 315c, 316 StGB ",Actio libera in causa bei Erfolgsdelikten; Actio libera in causa bei Straßenverkehrsdelikten; Extensiver Notwehrexzess,http://strafrecht-online.org/falltraining/klausuren/bierdurst/sachverhalt/,http://strafrecht-online.org/falltraining/klausuren/bierdurst/loesung/
2015-06,Examensklausur,Examen,"§§ 306, 303, 306a, 306b, 306d, 265, 222, 229, 315c, 316, 142, 267, 274, 239, 22, 23, 32, 240, 223, StGB §§ 229, 230 BGB §§ 127, 264 StPO",Anwendung von § 306a bei Ausschluss von Personengefährdung; Tätige Reue § 265; Voraussehbarkeit des medizinischen Kausalverlaufs bei medizinischer Rarität; Besitzrecht aus § 229 BGB; Tat im prozessualen Sinn nach der StPO ,https://strafrecht-online.org/lehre/sos-2015/examensklausurenkurs/Sachverhalt_KK_13_06_2015_Hefendehl.pdf,https://strafrecht-online.org/lehre/sos-2015/examensklausurenkurs/Kurzl%C3%B6sungsskizze.pdf
2015-01,Übungsklausur,Fortgeschrittene,"§§ 315c, 316, 229, 27, 142, 221, 22, 13, 153, 258, 164, 145d, 187, 242, 243, 259 StGB ",Pflichtgemäßes Vergleichsverhalten bei Trunkenheit am Steuer;  Pflichtwidrigkeitszusammenhang; Garantenstellung bei pflichtwidrigem Vorverhalten; Modifiziertes Verhalten i.S.d. § 164,https://strafrecht-online.org/lehre/ws-2014/strafrecht-vorgerueckte/Sachverhalt_Klausur.pdf,https://strafrecht-online.org/lehre/ws-2014/strafrecht-vorgerueckte/Loesung_Klausur.pdf
2014-12,Übungsklausur,Fortgeschrittene,"§§ 123, 242, 263, 13, 249, 250, 252, 259, 25 II, 157 StGB",Gewahrsamsbruch durch Verstecken; Abgrenzung Diebstahl und Kassenbetrug; Ausschluss eines Irrtums durch Zweifel; Dreiecksbetrug; Täuschung durch Unterlassen; Gewahrsamsschutz eines Diebes,https://strafrecht-online.org/lehre/ws-2014/strafrecht-vorgerueckte/Sachverhalt.pdf,https://strafrecht-online.org/lehre/ws-2014/strafrecht-vorgerueckte/L%C3%B6sungshinweise.pdf
2015-01,Examensklausur,Examen,"§§ 263, 263a, 266b, 269, 268, 266, 25 I Alt. 2, 246, 27, 123, 242, 259, 246, 25 II, 257, 253, 240 StGB §§ 341, 44 StPO ",Auslegung des Merkmals unbefugt i.S.d. § 263a; Anforderungen an eine mittelbare Täterschaft; Möglichkeit einer Zweitzueignung durch Schenkung; Möglichkeit einer sukzessiven Beihilfe; Verhältnis der sukzessiven Beihilfe und § 257; Verhältnis der sukzessiven Beihilfe und § 259; Verlust vermögenswerter Exspektanz als Schaden; Drohen mit erlaubtem Verhalten; Anforderungen an Vermögensverfügung i.S.d. § 253,https://strafrecht-online.org/lehre/ws-2014/examensklausurenkurs/01%20Sachverhalt.pdf,https://strafrecht-online.org/lehre/ws-2014/examensklausurenkurs/02%20L%C3%B6sungsskizze.pdf
2014-11,Examensklausur,Examen,"§§ 263, 25 I Alt. 2, 267, 25 II, 27, 266, 186, 187, 258, 13, 258a, 22, 23, 12, 26 StGB",Auslegung des Vermögensschadens i.S.d. § 263; Verlust des Arbeitsplatzes und eigenes Vermögen als notstandsfähiges Rechtsgut; Enthaltung des Anstiftervorsatzes im Tatvorsatz; Vermögensbetreuungspflicht von Alleingesellschaftern i.S.d. § 266; Abgrenzung Täterschaft und Teilnahme; Vermögensschaden bei unechtem Erfüllungsbetrug; Vermögensschaden beim Bettelbetrug; Pflicht zur Einleitung eines Ermittlungsverfahrens,https://strafrecht-online.org/lehre/ws-2014/examensklausurenkurs/materialien/Sachverhalt.pdf,https://strafrecht-online.org/lehre/ws-2014/examensklausurenkurs/materialien/L%C3%B6sungshinweise.pdf
2014-07,Übungsklausur,Anfänger,"§§ 223, 22, 23, 12, 24, 323a, 212, 222, 27, 13, 221 StGB",Behandlung der actio libera in causa; Beihilfe durch neutrales Verhalten; Abgrenzung Täterschaft und Teilnahme bei Unterlassungsdelikten,https://strafrecht-online.org/lehre/sos-2014/strafrecht-anfaengerinnen-2/materialien/Sachverhalt%20(3).pdf,https://strafrecht-online.org/lehre/sos-2014/strafrecht-anfaengerinnen-2/materialien/L%C3%B6sungshinweise%20(3).pdf
2014-05,Examensklausur,Examen,"§§ 267, 22, 23, 12, 25 II, 30, 263, 129, 242, 263a, 265a, 240, 32, 252, 253, 255, 250, 145, 263, 24 StGB §§ 127, 100f, 100b, 100d, 100a StPO § 229 BGB","Betroffensein auf frischer Tat, Schwarzfahren als Erschleichen von Leistungen i.S.d. § 265a; Vermögensverfügung i.S.d. § 253; Anforderungen an eine Schadenskompensation; Verwertungsverbot von Selbstgesprächen",https://strafrecht-online.org/lehre/sos-2014/puschke-klausurenkurs/materialien/Klausur%20vom%2010.5.%20-%20SV.pdf,https://strafrecht-online.org/lehre/sos-2014/puschke-klausurenkurs/materialien/Klausur%20vom%2010.5.%20-%20L%C3%B6sungshinweise.pdf
2014-06,Examensklausur,Examen,"§§ 242, 243, 3, 244, 164, 145d, 187, 263, 266, 25 II, 26, 27, 229, 32, 34, 212, 12, 22, 23, 12, 142, 221, 323c StGB §§ 100a, 99, 95, 94 StPO",Einordnung von § 243 als Tatbestandsmerkmal oder Regelbeispiel; Bestimmung eines gefährlichen Werkzeuges i.S.d. § 244; Vorliegen einer falschen Verdächtigung bei  falschen Angaben über den Wert; Begründung einer Garantenstellung durch gerechtfertigtes Vorverhalten; Rechtsgrundlage einer E-Mail Beschlagnahme,https://strafrecht-online.org/lehre/sos-2014/puschke-klausurenkurs/materialien/Klausur%20vom%2012.6.%20-%20SV.pdf,https://strafrecht-online.org/lehre/sos-2014/puschke-klausurenkurs/materialien/Klausur%20vom%2012.6.%20-%20L%C3%B6sungshinweise.pdf
2014-02,Examensklausur,Examen,"§§ 315c, 316,  34, 35, 185, 315b, 142, 26, 303, 142, 323c, 203, 223, 224 StGB § 81a StGB",Anforderungen an eine konkrete Gefahrensituation i.S.d. § 315c; Vorliegen einer gegenwärtigen Gefahr i.S.d. § 316; Vorsätzliche Herbeiführung als Unfall i.S.d. § 142; rechtliche Behandlung eines Erlaubnistatumstandsirrtum; Anforderungen an das Bekanntwerden eines Geheimnisses i.S.d. § 203; Verwertbarkeit einer Blutprobe,https://strafrecht-online.org/lehre/ws-2013/examensklausurenkurs/materialien/Sachverhalt%20Klausurenkurs%20vom%2001.02.2014.pdf,https://strafrecht-online.org/lehre/ws-2013/examensklausurenkurs/materialien/L%C3%B6sungsskizze%20Klausurenkurs%20vom%2001.02.2014.pdf
2014-01,Examensklausur,Examen,"§§ 240, 185, 223, 224, 231, 27, 227, 222, 113 StGB §§ 374, 376, 153, 163, 136, 137 StPO",Anforderung an eine gemeinschaftliche Begehung i.S.d. § 224; Strafbarkeit einer psychischen Beihilfe; Anforderungen an den Vorsatz einer lebensgefährdenden Behandlung i.S.d. § 224; Spezifischer Gefahrzusammenhang i.S.d. § 227; Antrags- und Privatklagedelikte; Folgen eines Beweiserhebungsverbotes für ein Beweisverwertungsverbotes,https://strafrecht-online.org/lehre/ws-2013/examensklausurenkurs/materialien/Sachverhalt.pdf,https://strafrecht-online.org/lehre/ws-2013/examensklausurenkurs/materialien/L%C3%B6sungshinweise.pdf
2012-12,Übungsklausur,Anfänger,"§§ 212, 30, 185, 303, 138, 211, 25 I Alt. 2, 22, 23, 12, 164 StGB",Error in objecto; fahrlässiges Dazwischentreten Dritter; Anforderungen an den Pflichtwidrigkeitszusammenhang,https://strafrecht-online.org/lehre/ws-2012/strafrecht-anfaengerinnen-2/SV%20Klausur%20%C3%9Cbung%20Anf%C3%A4nger.pdf,https://strafrecht-online.org/lehre/ws-2012/strafrecht-anfaengerinnen-2/L%C3%B6sungsskizze%20Anf%C3%A4nger%C3%BCbung%20Klausur%201.pdf
2013-01,Übungsklausur,Anfänger,"§§ 242, 22, 23, 12, 246, 252, 240, 241, 222, 223, 224, 32, 229 StGB",Anforderungen an den Pflichtwidrigkeitszusammenhang; Rechtsfolgen eines Erlaubnistatumstandsirrtum,https://strafrecht-online.org/lehre/ws-2012/strafrecht-anfaengerinnen-2/SV-Klausur_2.pdf,https://strafrecht-online.org/lehre/ws-2012/strafrecht-anfaengerinnen-2/Loesung-Klausur_2.pdf
2012-11,Examensklausur,Examen,"§§ 212, 32, 34, 35, 211, 13, 221, 323c, 263, 25 I Alt. 2, 246, 266, 267, 259, 261 StGB §§ 170, 407, 153 StPO","Anforderungen an das Merkmal Heimtücke, Abgrenzung Täterschaft und Teilnahme bei Unterlassungsdelikten; Zweckverfehlungslehre; Garantenstellung aus familiärer Verbundenheit",https://strafrecht-online.org/lehre/ws-2012/examensklausurenkurs/materialien/Sachverhalt%20(2).pdf,https://strafrecht-online.org/lehre/ws-2012/examensklausurenkurs/materialien/L%C3%B6sungsskizze%20(2).pdf
2012-09,Examensklausur,Examen,"§§ 242, 246, 303, 177, 32, 240, 252, 185, 239, 253, 255, 259, 26 StGB §§ 127, 81g, 177, StPO § 229 BGB",Gewahrsamsbruch durch Verändern einer Sache; Zueignung durch Verändern einer Sache; Zungenkuss-Urteil; tatsächliche Erbringung von Arbeitsleistung als Vermögensnachteil,https://strafrecht-online.org/lehre/sos-2012/examensklausurenkurs/materialien/Sachverhalt.pdf,https://strafrecht-online.org/lehre/sos-2012/examensklausurenkurs/materialien/L%C3%B6sungsskizze.pdf
2013-03,Examensklausur,Examen,"§§ 242, 243, 123, 263, 246, 185, 244, 244a, 25 II, 123, 129, 127, 26, 28, 27 StGB §§ 112, 125 StPO ","Aneignungsabsicht bei beabsichtigter Zerstörung, Einordnung von Regelbeispielen als Strafzumessung oder Qualifikationstatbestand; Anforderungen an eine Bande i.S.d. § 244, Abgrenzung Täterschaft und Teilnahme, Zurechenbarkeit von Regelbeispielen; Anwendung von § 28 auf Regelbeispiele; Strafbarkeit von neutralen Beihilfehandlungen; Anforderungen an die Fluchtgefahr i.S.d. 112 StPO ",https://strafrecht-online.org/lehre/ws-2012/examensklausurenkurs/materialien/Sachverhalt.pdf,https://strafrecht-online.org/lehre/ws-2012/examensklausurenkurs/materialien/L%C3%B6sungsskizze.pdf
2012-09,Examensklausur,Examen,"§§ 242, 246, 303, 177, 32, 240, 252, 239, 253, 255 StGB; §§ 81, 127 StPO; § 229 BGB",Wegnahme i.S.v. § 242; Rechtswidirgkeit der Zueignung gem. § 246; Auslegung des Tatbestandes von § 177 II Nr. 1; Verzicht auf Anspruch als Vermögensnachteil; Auslegung der Erheblichkeit i.S.v. § 81g StPO,http://strafrecht-online.org/lehre/sos-2012/examensklausurenkurs/materialien/Sachverhalt.pdf,http://strafrecht-online.org/lehre/sos-2012/examensklausurenkurs/materialien/L%C3%B6sungsskizze.pdf
2012-07,Übungsklausur,Anfänger,"§§ 242, 246, 212, 22, 23, 223, 224 StGB",Über- und untergeordneter Gewahrsam; Abgrenzung dolus eventualis zur bewussten Fahrlässigkeit; Lebensgefährlichkeit der Behandlung gem. § 224 I Nr. 5; Notwehrprovokation,http://strafrecht-online.org/lehre/sos-2012/orientierungspruefung/materialien/Sachverhalt.pdf,http://strafrecht-online.org/lehre/sos-2012/orientierungspruefung/materialien/L%C3%B6sungsskizze.pdf
2012-03,Examensklausur,Examen,"§§ 223, 229, 20, 323a, 13, 25 I 2, 27, 249, 253, 255, 259, 22, 246 StGB; §§ 243 V, 136, 163a ",Darstellung und Verknüpfung von ETUI und Alic; a-typischer Kausalverlauf; erlaubtes Risiko innerhalb der objektiven Zurechnung; Ausschank von Alkohol als taugliche Beihilfe für § 323a; Auslegung der Einvernehmlichkeit i.S.v. § 259; vorliegen einer Vernehmung,http://strafrecht-online.org/lehre/ws-2011/examensklausurenkurs/materialien/Sachverhalt.pdf,http://strafrecht-online.org/lehre/ws-2011/examensklausurenkurs/materialien/L%C3%B6sungsskizze.pdf
2011-07,Examensklausur,Examen,"§§ 253, 255, 25 II, 316a, 239, 263, 265a, 249, 240, 252, 22, 23, 251, 211, 212, 241, 222 StGB; §§ 335, 312, 341, 344 f., 337, 338, 52, 57, 136, 136a StPO",Erfordernis einer Vermögensverfügung bei § 253; Ausnutzen der besonderen Verhältnisse des Straßenverkehrs; Bereicherungsabsicht gem. § 263; konkludente Täuschung; Abgrenzung Raub/räuberische Erpressung; Zurechnung gem. § 25 II trotz mangelndem Einverständnis; Bewusste Notwehrüberschreitung von § 33 erfasst; Sprungrevision; Verwertung von Aussagen,http://strafrecht-online.org/lehre/sos-2011/examensklausurenkurs/materialien/Sachverhalt.pdf,http://strafrecht-online.org/lehre/sos-2011/examensklausurenkurs/materialien/L%C3%B6sungsskizze.pdf
2011-06,Examensklausur,Examen,"§§ 263, 242, 22, 23, 246, 25 I 2, 211, 212, 24, 223, 224, 13, 221, 323c StGB; §§ 136, 163, 157, 55, 60 StPO",Abgrenzung Dreiecksbetrug und Trickdiebstahl; Anforderungen an die Zueignung gem. § 246; Einverständnis in Gewahrsamswechsel; konkludente Täuschung; Fehlschlag des Versuches; Abgrenzung beendeter- zu unbeendetem Versuch,http://strafrecht-online.org/lehre/sos-2011/examensklausurenkurs/materialien/Sachverhalt%20(2).pdf,http://strafrecht-online.org/lehre/sos-2011/examensklausurenkurs/materialien/L%C3%B6sungsskizze%20(Zusammenfassung).pdf
2011-01,Examensklausur,Examen,"§§ 242, 27, 252, 253, 255, 257, 258, 25 I 2, 240, 22, 223, 224, 303, 26, 111, 186, 315b, 316, 340 StGB; §§ 81a, 98,  StPO",Gewahrsamsbruch; sukzessive Beihilfe; Vorteilssicherungsabsicht gem. § 257; Behandlung des absichtslos-doloses Werkzeugs; Anforderungen an das Bestimmen i.S.v. § 26,http://strafrecht-online.org/lehre/ws-2010/examensklausurenkurs/materialien/Sachverhalt.pdf,http://strafrecht-online.org/lehre/ws-2010/examensklausurenkurs/materialien/Kurzloesung%20(erweitert).pdf
2010-09,Examensklausur,Examen,"§§ 263, 263a, 266b, 269, 268, 266, 25, 246, 27, 123, 242, 259, 257, 253, 240 StGB; §§ 337, 302, 341 StPO","Auslegung des Merkmals ""unbefugt"" i.S.d. § 263a; Schadenskompensation bei § 266; Mittelbare Täterschaft bei Pflichtdelikten; Sukzessive Beihilfe; Schaden bei geringer ausfallender Vermögensmehrung; Drohen mit erlaubtem Verhalten; Schadensgleiche Vermögensgefährdung; Rechtsmittelrücknahme",https://strafrecht-online.org/lehre/sos-2010/examensklausurenkurs/materialien/Sachverhalt.pdf,https://strafrecht-online.org/lehre/sos-2010/examensklausurenkurs/materialien/L%C3%B6sungsskizze.pdf
2019-05,Übungsfall,Anfänger,"§§ 303, 27, 212, 13, 222, 22, 23, 223, 224 StGB",Neutrale Beihilfe; Ursächlichkeit des Gehilfenbeitrages für den Erfolg; Psychische Beihilfe; Garantenstellung von Ehegatten; Unmittelbares Ansetzen beim Unterlassungsdelikt; Unbewegliche Sachen als gefährliches Werkzeug,https://strafrecht-online.org/lehre/sos-2019/strafrecht-anfaengerinnen-2/Fall%203%20-%20Sachverhalt.pdf,https://strafrecht-online.org/lehre/sos-2019/strafrecht-anfaengerinnen-2/Fall%203%20-%20L%C3%B6sungshinweise.pdf
2019-05,Übungsfall,Anfänger,"§§ 223, 229, 240, 34, 35, 303, 25 StGB; § 904 BGB",Beurteilung der Gefahr i.S.v. § 904 BGB; Nötigungsnotstand; Mildestes Mittel und Interessenabwägung gem. § 34,https://strafrecht-online.org/lehre/sos-2019/strafrecht-anfaengerinnen-2/Sachverhalt%20Fall%204%20-%20Neu.pdf,https://strafrecht-online.org/lehre/sos-2019/strafrecht-anfaengerinnen-2/L%C3%B6sungshinweise%20Fall%204%20-%20neu.pdf
2019-06,Übungsfall,Anfänger,"§§ 249, 25, 250, 223, 224, 26 StGB",Täterschaft bei Vorbereitungshandlungen; Sukzessive Mittäterschaft; Abgrenzung Täterschaft und Teilnahme; Mittäterexzess; Finalzusammenhang zwischen Nötigungsmittel und Wegnahme,https://strafrecht-online.org/lehre/sos-2019/strafrecht-anfaengerinnen-2/Fall%206%20-%20Sachverhalt.pdf,https://strafrecht-online.org/lehre/sos-2019/strafrecht-anfaengerinnen-2/Fall%206%20-%20L%C3%B6sungshinweise.pdf
2014-04,Übungsfall,Anfänger,"§§ 223, 224, 123, 229, 25 StGB",Einverständnis bei mehreren Hausrechtsinhabern; ETUI; Auswirkung des error in persona auf den mittelbaren Täter,https://strafrecht-online.org/lehre/sos-2014/strafrecht-anfaengerinnen-2/woche-1/Sachverhalt.pdf,https://strafrecht-online.org/lehre/sos-2014/strafrecht-anfaengerinnen-2/woche-1/L%C3%B6sungshinweise.pdf
2014-05,Übungsfall,Anfänger,"§§ 223, 303, 25 II, 229, 22, 23, 32, 224, 33 StGB",Aberatio ictus; Erforderlichkeit eines schuldhaften Angriffs i.S.v. § 32; Schranken des Notwehrrechts aus sozialethischen Gründen; Fehlen des subjektiven Rechtfertigungselements; Anwendbarkeit des extensiven Notwehrexzesses; ETUI; Anforderungen an das subjektive Rechtfertigungselement;,https://strafrecht-online.org/lehre/sos-2014/strafrecht-anfaengerinnen-2/woche-4/Sachverhalt.pdf,https://strafrecht-online.org/lehre/sos-2014/strafrecht-anfaengerinnen-2/woche-4/L%C3%B6sungshinweise.pdf
2012-12,Übungsfall,Anfänger,"§§ 223, 224, 240, 22, 23, 24, 212, 211, 308, 306a, 306b StGB  ; §§ 229, 859 BGB",Zivilrechtliche Rechtfertigung; Vollendete Nötigung durch Teilerfolg; Einschränkungen des Heimtückemerkmals,https://strafrecht-online.org/lehre/ws-2012/strafrecht-anfaengerinnen-2/Fall%206%20-%20Sachverhalt.pdf,https://strafrecht-online.org/lehre/ws-2012/strafrecht-anfaengerinnen-2/Fall%206%20-%20L%C3%B6sungshinweise.pdf
2013-01,Übungsfall,Anfänger,"§§ 212, 22, 222, 13, 223, 224, 221, 323c StGB",Hypothetische Kausalverläufe; Garantenstellung aus Ingerenz; Anforderungen an den Vorsatz bzgl. § 224 I Nr. 5,https://strafrecht-online.org/lehre/ws-2012/strafrecht-anfaengerinnen-2/Fall%208%20-%20Sachverhalt.pdf,https://strafrecht-online.org/lehre/ws-2012/strafrecht-anfaengerinnen-2/Fall%208%20-%20L%C3%B6sungshinweise.pdf
2013-01,Übungsfall,Anfänger,"§§ 212, 211, 22, 223, 224, 303, 123, 32, 242, 243, 244, 252; § 904 BGB",ETUI; Garantenstellung aus Ingerenz; Werkzeugbegriff i.S.v. § 244,https://strafrecht-online.org/lehre/ws-2012/strafrecht-anfaengerinnen-2/Fall%209%20-%20Sachverhalt.pdf,https://strafrecht-online.org/lehre/ws-2012/strafrecht-anfaengerinnen-2/Fall%209%20-%20L%C3%B6sungshinweise.pdf
2012-05,Übungsfall,Anfänger,"§§ 221, 171, 123, 212, 211, 13, 323c, 26, 28, 222, 319 StGB",Abhalten eines rettungsbereiten Garanten; Anstiften durch Unterlassen; Verhältnis Mord zu Totschlag; Garantenstellung als persönliches Merkmal,https://strafrecht-online.org/lehre/sos-2012/strafecht-angaengerinnen-2/woche-5/Sachverhalt%20-%20Die%20Baugrube.pdf,https://strafrecht-online.org/lehre/sos-2012/strafecht-angaengerinnen-2/woche-5/L%C3%B6sungskizze%20-%20Die%20Baugrube.pdf
2012-06,Übungsfall,Anfänger,"§§ 242, 243, 22, 23, 24, 212, 13, 223, 224, 225, 171 StGB",Versuch des Regelbeispiels; Unmittelbares Ansetzen beim Unterlassungsdelikt; Rücktritt vom Versuch durch Unterlassen,https://strafrecht-online.org/lehre/sos-2012/strafecht-angaengerinnen-2/woche-10/Sachverhalt%20-%20Das%20gequ%C3%A4lte%20Kind.pdf,https://strafrecht-online.org/lehre/sos-2012/strafecht-angaengerinnen-2/woche-10/L%C3%B6sungskizze%20-%20Das%20gequ%C3%A4lte%20Kind.pdf
2012-07,Übungsfall,Anfänger,"223, 224, 229, 323a, 227, 231, 222 StGB",Beschuhter Fuß als gefährliches Werkzeug; Actio libera in causa; Deliktsart von § 323a; ,"https://strafrecht-online.org/lehre/sos-2012/strafecht-angaengerinnen-2/woche-12/Sachverhalt%20-%20Fall%20Berlin,%20Berlin.pdf","https://strafrecht-online.org/lehre/sos-2012/strafecht-angaengerinnen-2/woche-12/L%C3%B6sungshinweise%20-%20Fall%20Berlin,%20Berlin.pdf"
2012-07,Übungsfall,Anfänger,"§§ 7, 223, 224, 22, 23, 30, 185, 194, 227, 18, 222, 231, 212, 13, 22, 23, 323c, 25, 212, 211 StGB",Anwendbarkeit des deutschen Strafrechts; Lebensgefährdende Behandlung i.S.v.  § 224; Tatbestandsspezifischer Gefahrzusammenhang i.S.v. § 227; Ursächlichkeit des Gehilfenbeitrages für den Erfolg,https://strafrecht-online.org/lehre/sos-2012/strafecht-angaengerinnen-2/woche-13/Sachverhalt%20-%20Fall%20Das%20Spiel%20ist%20aus.pdf,https://strafrecht-online.org/lehre/sos-2012/strafecht-angaengerinnen-2/woche-13/L%C3%B6sungshinweise%20Fall%20Das%20Spiel%20ist%20aus.pdf
2010-04,Übungsfall,Anfänger,"§§ 223, 32, 229, 223, 123, 25 StGB",ETUI; Täter hinterm Täter; Einschränkung des Notwehrrechts,https://strafrecht-online.org/lehre/sos-2010/strafrecht-anfaengerinnen-2/10-Fall%201%20-%20Sachverhalt.pdf,https://strafrecht-online.org/lehre/sos-2010/strafrecht-anfaengerinnen-2/10-Fall%201%20-%20L%C3%B6sungshinweise%20ausformuliert.pdf
2010-06,Übungsfall,Anfänger,"§§ 212, 211, 22, 223, 224, 13, 212, 211 StGB",Abgrenzung Vorsatz zur Fahrlässigkeit bei Tötungsdelikten; Unmittelbares Ansetzen bei selbstständigem Opferverhalten; Unmittelbares Ansetzen beim Unterlassungsdelikt; ,https://strafrecht-online.org/lehre/sos-2010/strafrecht-anfaengerinnen-2/10-Fall%206%20-%20Sachverhalt.pdf,http://strafrecht-online.org/lehre/sos-2010/strafrecht-anfaengerinnen-2/10-Fall%206%20-%20L%C3%B6sung%20kurz.pdf
2010-01,Examensklausur,Examen,"§§ 249, 25 II, 253, 255, 223, 224, 240, 239, 22, 252, 250, 257, 315c, 316, 222, 229, 26 StGB §§ 337, 52 StPO","Wegnahmebegriff i.S.d. § 249; Abgrenzung Raub und räuberische Erpressung; Schadenskompensation; Besitzerhaltungsabsicht; Qualifikationsverwirklichung in der Beendigungsphase; Schutz von Tatbeteiligten nach § 315c; Abgrenzung eigenverantwortliche Selbstgefährdung, tatbestandausschließendes Einverständnis und rechtfertigende Einwilligung; Beachtung von Sonderfähigkeiten als rechtmäßiges Alternativverhalten; Anforderungen an den Pflichtwidrigkeitszusammenhang;  Revisionseinlegung bei Verstoß gegen die Belehungspflicht",http://strafrecht-online.org/lehre/ws-2009/examensklausurenkurs/materialien/Sachverhalt.pdf,http://strafrecht-online.org/lehre/ws-2009/examensklausurenkurs/materialien/Kurzl%C3%B6sungsskizze.pdf
2009-10,Examensklausur,Examen,"§§ 223, 224, 22, 23, 25 II, 231, 113, 127, 125, 125a, 27, 86a, 130, 25 I Alt. 2, 212, 211, 306b, 305, 304, 239, 13, 241, 111, 140, 138, 323c, 306d StGB",Auslegung von Gruppen i.S.d. § 127; Neutrale Beihilfe; Auslegung gemeingefährliche Mittel i.S.d. § 211; Unmittelbares Ansetzen bei Mittäterschaft; Rechtspflicht zum Handeln für Polizeibeamte; Zurechenbarkeit bei Dazwischentreten Dritter,http://strafrecht-online.org/lehre/ws-2009/examensklausurenkurs/Sachverhalt_Probeexamen_10_16.pdf,http://strafrecht-online.org/lehre/ws-2009/examensklausurenkurs/Miniloesungsskizze_Probeexamen.pdf
2009-01,Examensklausur,Examen,"§§ 263, 265, 25 II, 306, 306a, 306b, 306c, 222, 229, 27, 26, 28, 259, 154, 30, 22, 153, 154, 22, 26, 159, 258, 257, 145d, 164, 187 StGB",Teleologische Reduktion des § 306a bei Ausschluss der Lebensgefahr; § 265 als andere Straftat i.S.d. § 306b (Auslegung / teleologische Reduktion); Absicht i.S.d. § 306b; Eigenverantwortliche Selbstgefährdung als Ausschluss des Zurechnungszusammenhangs; Abgrenzung Wahndelikt: umgekehrter Tatbestandsirrtum und Rechtsirrtum; Anforderungen an ein Hilfeleisten i.S.d. § 257; Anwendung von § 258 IV für § 257; Anforderungen an die Falschheit der Verdächtigungen; Anstifter zum Meineid als Inhaber einer Garantenstellung,http://strafrecht-online.org/lehre/ws-2008/examensklausurenkurs/materialien/Sachverhalt%20Examensklausurenkurs%2024.1.2009.pdf,http://strafrecht-online.org/lehre/ws-2008/examensklausurenkurs/materialien/L%C3%B6sungsskizze%20zur%20Examensklausur%2024.1.2009.pdf
2008-01,Examensklausur,Examen,"§§ 242, 243, 246, 123, 289, 263, 25 II, 27, 299, 266, 259 StGB §§ 100b, 100a StPO",Gewahrsamsbegriff; Wiederholte Zueignung § 246 StGB; Möglichkeit der konkludenten Täuschung; Anforderungen an die Mittäterschaft; Erforderliche Mitgliederzahl einer Bande,http://strafrecht-online.org/lehre/ws-2007/examensklausurenkurs/materialien/Sachverhalt.pdf,http://strafrecht-online.org/lehre/ws-2007/examensklausurenkurs/materialien/L%C3%B6sungshinweise%20Klausur%20vom%2019.01.08.pdf
2006-05,Examensklausur,Examen,"§§ 315c, 316, 34, 185, 315b, 193, 303, 142, 26, 323c, 203, 223, 224 StGB § 81a StPO ",konkrete Gefahr i.S.d. § 315c; ex-post oder ex-ante Betrachtung für eine gegenwärtige Gefahr i.S.d. § 316; Unfall i.S.d. § 142 bei vorsätzlicher Herbeiführung; Erlaubnistatumstandsirrtum; Bekanntwerden eines Geheimnisses i.S.d. § 203; Verwertbarkeit von Blutproben bei unrechtmäßiger Entnahme ,http://strafrecht-online.org/lehre/sos-2006/examensklausurenkurs/materialien/Sachverhalt%20Klausur%20vom%206.%20Mai.pdf,http://strafrecht-online.org/lehre/sos-2006/examensklausurenkurs/materialien/L%C3%B6sungshinweise%20Klausur%20vom%206.%20Mai.pdf
2005-12,Examensklausur,Examen,"§§ 240, 185, 223, 224, 231, 27, 227, 222, 113 StGB §§ 374, 136, 163 StPO",Anforderungen an eine gemeinschaftliche Begehung nach § 224 I Nr. 4; Anforderungen an eine psychische Beihilfe; Anforderungen an den Vorsatz einer lebensgefährdenden Behandlung i.S.d. § 224 Nr. 5; Anforderungen an die tatbestandsspezifische Gefahr i.S.d. § 227; Beweisverwertungsverbot bei Vorliegen eines Beweiserhebungsverbotes,http://strafrecht-online.org/lehre/ws-2005/examensklausurenkurs/materialien/1.%20Klausursachverhalt.pdf,http://strafrecht-online.org/lehre/ws-2005/examensklausurenkurs/materialien/2.%20Loesungshinweise.pdf
2004-10,Examensklausur,Examen,"§§ 212, 22, 211, 229, 26, 27, 138, 223, 224, 308, 30, 263, 289, 123, 242 StGB §§, 337, 338, 333 StPO",Neutrale Beihilfehandlung; Abgrenzung error in persona und aberratio ictus; Auswirkungen eines error in persona des Haupttäters auf den Anstifter; Möglichkeit einer Schadenskompensation,http://strafrecht-online.org/lehre/ws-2004/examensklausurenkurs/materialien/Sachverhalt%20der%20Klausur%20vom%2023.10..pdf,http://strafrecht-online.org/lehre/ws-2004/examensklausurenkurs/materialien/L%C3%B6sungsskizze%20der%20Klausur%20vom%2023.10.2004.pdf
